Gender,FINAL STUDENT WEIGHT,National Centre 6-digit Code,Out-of-School Study Time - Homework,Out-of-School Study Time - With Parent,Out-of-School Study Time - Computer,OECD country,No of ALL <class period> a week,Student-Teacher Relation - Get Along with Teachers,Mother<Highest Schooling>,Father<Highest Schooling>,Truancy - Late for School,Truancy - Skip whole school day,Truancy - Skip classes within school day,father Highest Schooling
Male,3.5769,Slovenia ,2.0,2.0,0.0,OECD,37.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,2.2647,United Arab Emirates ,2.0,,2.0,Non-OECD,17.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Male,54.9732,Spain,2.0,0.0,2.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Male,18.2017,Hungary,1.0,1.0,1.0,OECD,35.0,Disagree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,4.0,level 3
Female,328.6158,Brazil ,1.0,0.0,2.0,Non-OECD,25.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,None  ,2.0,level 2
Male,77.6449,Malaysia ,7.0,1.0,4.0,Non-OECD,43.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,Three or four times  ,2.0,level 3
Female,51.4168,Brazil ,14.0,0.0,0.0,Non-OECD,25.0,Strongly agree,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,134.6282,Thailand ,1.0,2.0,1.0,Non-OECD,40.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,2.0,level 1
Female,6.2195,Slovak Republic,7.0,1.0,2.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,6.0312,Croatia,2.0,0.0,1.0,Non-OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,31.5241,Israel ,9.0,0.0,0.0,OECD,38.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.6154,Ireland,7.0,2.0,1.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,10.0353,Czech Republic ,,1.0,,OECD,39.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,11.9355,China (Shanghai) ,2.0,1.0,2.0,Non-OECD,33.0,,<ISCED level 1> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,7.6857,Spain,0.0,0.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,9.6843,Finland,,,,OECD,31.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",Five or more times  ,None  ,2.0,level 3
Male,1.5283,Switzerland,4.0,0.0,2.0,OECD,30.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,176.709,Japan,1.0,0.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0,Macao-China,2.0,0.0,1.0,Non-OECD,41.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,9.3915,Spain,10.0,1.0,0.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,13.3262,Austria,0.0,3.0,1.0,OECD,18.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,144.6044,Thailand ,2.0,0.0,1.0,Non-OECD,35.0,Disagree,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,One or two times  ,2.0,level 1
Female,25.4483,Jordan ,1.0,1.0,1.0,Non-OECD,35.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Male,17.1293,Austria,12.0,0.0,0.0,OECD,34.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.7379,Finland,2.0,0.0,0.0,OECD,30.0,Strongly disagree,"<ISCED level 3B, 3C> ",<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,148.1315,Thailand ,7.0,0.0,4.0,Non-OECD,40.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,14.9014,Austria,1.0,1.0,0.0,OECD,36.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,11.83,Austria,5.0,0.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,38.6841,Kazakhstan ,12.0,4.0,2.0,Non-OECD,39.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,2.8999,Latvia ,5.0,1.0,1.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,2.8175,Montenegro ,,,,Non-OECD,7.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Male,23.5024,Italy,8.0,0.0,1.0,OECD,26.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,One or two times  ,3.0,level 3
Female,44.8327,Kazakhstan ,10.0,10.0,10.0,Non-OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Female,7.5082,Uruguay,8.0,1.0,,Non-OECD,34.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,20.7826,Denmark,2.0,0.0,0.0,OECD,32.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,204.5467,Russian Federation ,30.0,4.0,3.0,Non-OECD,32.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,6.2817,Slovenia ,1.0,0.0,1.0,OECD,36.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,16.8571,China (Shanghai) ,3.0,1.0,0.0,Non-OECD,34.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,9.1622,United Kingdom (excl.Scotland) ,2.0,1.0,1.0,OECD,35.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,2.3822,United Arab Emirates ,7.0,3.0,4.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,81.9899,Mexico ,2.0,2.0,2.0,OECD,7.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,6.6206,Uruguay,6.0,,,Non-OECD,6.0,Agree,,He did not complete <ISCED level 1> ,One or two times  ,None  ,1.0,less than level 1
Male,21.6042,Italy,10.0,0.0,4.0,OECD,32.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,1.0,Macao-China,4.0,0.0,0.0,Non-OECD,40.0,,<ISCED level 2> ,He did not complete <ISCED level 1> ,One or two times  ,None  ,1.0,less than level 1
Male,22.4858,Canada ,1.0,0.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,4.8957,Canada ,2.0,1.0,1.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,13.6958,Serbia ,1.0,0.0,0.0,Non-OECD,31.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,2.3874,Estonia,5.0,2.0,0.0,OECD,36.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,13.3024,Norway ,4.0,0.0,2.0,OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,Three or four times  ,1.0,level 3
Female,125.8204,Republic of Korea,1.0,2.0,0.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,19.6778,Hungary,8.0,0.0,0.0,OECD,29.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,42.6658,Colombia ,6.0,,2.0,Non-OECD,35.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,11.8024,Finland,5.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.9486,Bulgaria ,12.0,0.0,0.0,Non-OECD,31.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",Three or four times  ,None  ,2.0,level 3
Male,220.9183,Viet Nam ,2.0,1.0,3.0,Non-OECD,26.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,14.8463,Mexico ,,2.0,0.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,50.8719,Chinese Taipei ,0.0,0.0,0.0,Non-OECD,50.0,Agree,She did not complete <ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,48.4104,Peru ,3.0,,1.0,Non-OECD,40.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,2.0,level 3
Male,30.8102,Tunisia,1.0,1.0,8.0,Non-OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,One or two times  ,4.0,level 3
Male,21.3629,Netherlands,4.0,0.0,0.0,OECD,32.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,2.0,level 2
Male,17.7173,Hungary,14.0,2.0,0.0,OECD,31.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,12.8813,New Zealand,1.0,0.0,0.0,OECD,25.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,21.6102,Mexico ,5.0,0.0,3.0,OECD,36.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,39.7311,Colombia ,7.0,3.0,0.0,Non-OECD,16.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,1.2653,Czech Republic ,0.0,0.0,2.0,OECD,31.0,Strongly agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,76.0711,Italy,4.0,0.0,1.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 1> ,One or two times  ,One or two times  ,1.0,level 1
Female,23.6614,Jordan ,17.0,0.0,2.0,Non-OECD,35.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,3.0,level 3
Female,80.9,Mexico ,1.0,1.0,2.0,OECD,9.0,Strongly agree,<ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,3.7547,Latvia ,1.0,0.0,0.0,Non-OECD,36.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,4.0,level 2
Female,11.4278,Ireland,15.0,0.0,0.0,OECD,42.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.3587,Albania,10.0,1.0,6.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,36.5076,Mexico ,10.0,6.0,12.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,15.3143,Jordan ,8.0,2.0,5.0,Non-OECD,24.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Male,17.3244,United Kingdom (Scotland),1.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,1.2374,Czech Republic ,3.0,2.0,1.0,OECD,32.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,1.1778,Montenegro ,2.0,0.0,2.0,Non-OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Male,1.9338,Slovenia ,1.0,1.0,2.0,OECD,35.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Female,1.0,Qatar,5.0,3.0,1.0,Non-OECD,33.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,One or two times  ,1.0,level 3
Female,2.0727,Estonia,2.0,0.0,0.0,OECD,33.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,12.6417,Mexico ,2.0,2.0,1.0,OECD,8.0,,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,12.4306,Hong Kong-China,3.0,0.0,2.0,Non-OECD,25.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,80.1244,Poland ,10.0,4.0,3.0,OECD,35.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Male,174.6061,Mexico ,12.0,8.0,3.0,OECD,31.0,,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,2.0,level 1
Female,44.707,Kazakhstan ,3.0,0.0,1.0,Non-OECD,15.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,2.6157,Slovenia ,5.0,3.0,0.0,OECD,35.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.2004,Singapore,10.0,0.0,0.0,Non-OECD,35.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,48.6996,Italy,12.0,0.0,5.0,OECD,27.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,19.5169,Portugal ,3.0,4.0,,OECD,41.0,,<ISCED level 1> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,11.9092,Spain,1.0,0.0,0.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,59.4582,Canada ,17.0,0.0,6.0,OECD,4.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,38.3388,Mexico ,6.0,1.0,10.0,OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,16.9878,China (Shanghai) ,14.0,0.0,4.0,Non-OECD,34.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,1.0,Qatar,3.0,1.0,5.0,Non-OECD,20.0,Strongly agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",Three or four times  ,None  ,1.0,level 3
Female,541.2896,United States of America ,3.0,0.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,4.7469,Thailand ,14.0,7.0,5.0,Non-OECD,48.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,1.2609,Canada ,6.0,2.0,0.0,OECD,20.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,3.265,Finland,3.0,1.0,0.0,OECD,32.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Female,7.4928,Mexico ,13.0,0.0,15.0,OECD,36.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Male,136.5546,France ,1.0,1.0,0.0,OECD,15.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,One or two times  ,2.0,level 3
Male,29.1703,Canada ,1.0,0.0,1.0,OECD,36.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,1.4024,Italy,0.0,0.0,0.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 2> ,Three or four times  ,One or two times  ,2.0,level 2
Female,23.5737,Australia,2.0,0.0,0.0,OECD,40.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,230.3651,Russian Federation ,9.0,2.0,4.0,Non-OECD,37.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,16.9243,Czech Republic ,1.0,0.0,0.0,OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,6.5463,Italy,7.0,0.0,3.0,OECD,32.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,One or two times  ,,level 3
Female,16.105,United Kingdom (Scotland),4.0,1.0,1.0,OECD,27.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,51.7077,Brazil ,2.0,0.0,0.0,Non-OECD,25.0,,<ISCED level 1> ,<ISCED level 2> ,One or two times  ,One or two times  ,1.0,level 2
Female,152.657,Russian Federation ,26.0,2.0,3.0,Non-OECD,35.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,7.44,Spain,3.0,0.0,1.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,21.5889,Australia,7.0,0.0,0.0,OECD,20.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",Three or four times  ,None  ,1.0,level 3
Male,36.6461,Italy,14.0,2.0,4.0,OECD,27.0,Disagree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,18.4787,Italy,10.0,0.0,1.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,One or two times  ,2.0,level 2
Male,43.3846,Mexico ,9.0,4.0,2.0,OECD,22.0,Strongly agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,195.9285,Russian Federation ,28.0,2.0,5.0,Non-OECD,37.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,10.7598,Canada ,1.0,1.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,25.4133,Portugal ,1.0,0.0,0.0,OECD,35.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,9.4415,Singapore,6.0,0.0,0.0,Non-OECD,55.0,Agree,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,10.1981,Croatia,6.0,0.0,0.0,Non-OECD,36.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,15.835,Switzerland,1.0,0.0,0.0,OECD,33.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Female,22.0443,Canada ,10.0,4.0,4.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,2.0,level 3
Female,4.9733,Mexico ,4.0,2.0,3.0,OECD,36.0,,,<ISCED level 2> ,Five or more times  ,None  ,2.0,level 2
Male,121.2506,Republic of Korea,1.0,1.0,,OECD,40.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,66.7005,Peru ,15.0,8.0,4.0,Non-OECD,35.0,,<ISCED level 3A> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,14.466,Brazil ,1.0,2.0,3.0,Non-OECD,15.0,Strongly agree,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Female,196.9858,Turkey ,5.0,,,OECD,30.0,,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,13.3553,New Zealand,3.0,1.0,0.0,OECD,25.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Female,10.3885,Albania,1.0,3.0,2.0,Non-OECD,29.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,Three or four times  ,None  ,2.0,level 2
Female,201.3915,Viet Nam ,3.0,2.0,0.0,Non-OECD,30.0,Agree,<ISCED level 2> ,He did not complete <ISCED level 1> ,One or two times  ,None  ,1.0,less than level 1
Male,15.8224,United Kingdom (Scotland),3.0,0.0,0.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0,Qatar,5.0,0.0,4.0,Non-OECD,30.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.6709,Spain,1.0,0.0,3.0,OECD,30.0,Disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.506,Mexico ,2.0,1.0,1.0,OECD,8.0,,"<ISCED level 3B, 3C> ",<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,2.3333,Austria,1.0,3.0,2.0,OECD,40.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,12.0117,Canada ,4.0,1.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,107.4901,Republic of Korea,12.0,0.0,0.0,OECD,42.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Female,10.3533,Bulgaria ,4.0,1.0,0.0,Non-OECD,33.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,14.5655,Switzerland,1.0,1.0,0.0,OECD,20.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,12.4962,Norway ,5.0,0.0,1.0,OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,21.1625,Colombia ,1.0,,,Non-OECD,30.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,,level 2
Female,17.6507,Slovak Republic,3.0,1.0,2.0,OECD,29.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,55.0823,Canada ,6.0,3.0,3.0,OECD,4.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,27.0169,Israel ,4.0,1.0,0.0,OECD,40.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,34.2936,Australia,1.0,0.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,32.4378,Australia,5.0,0.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,26.2331,Mexico ,7.0,0.0,0.0,OECD,33.0,Strongly agree,<ISCED level 2> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,23.9598,Mexico ,2.0,1.0,0.0,OECD,9.0,Agree,<ISCED level 1> ,"<ISCED level 3B, 3C> ",Three or four times  ,None  ,2.0,level 3
Male,1.2581,Canada ,3.0,0.0,1.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,19.1607,Israel ,5.0,0.0,0.0,OECD,39.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,14.8739,Serbia ,1.0,1.0,1.0,Non-OECD,32.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,2.0,level 3
Female,45.1424,Kazakhstan ,4.0,,,Non-OECD,39.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,600.5624,Brazil ,6.0,1.0,0.0,Non-OECD,30.0,Strongly agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.363,Slovenia ,1.0,0.0,2.0,OECD,39.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Male,4.7282,Spain,1.0,0.0,0.0,OECD,29.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,112.4708,United Kingdom (excl.Scotland) ,3.0,1.0,0.0,OECD,25.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,17.9676,Austria,2.0,0.0,0.0,OECD,38.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,22.3047,Austria,1.0,0.0,0.0,OECD,10.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,2.4414,Estonia,5.0,0.0,1.0,OECD,36.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,23.6429,Canada ,4.0,1.0,0.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Male,23.6387,Mexico ,15.0,0.0,0.0,OECD,28.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,37.7764,Mexico ,6.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,1.0,Luxembourg ,3.0,7.0,9.0,OECD,31.0,Strongly disagree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,4.0,level 3
Female,13.014,Canada ,4.0,2.0,0.0,OECD,40.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,5.3842,Switzerland,7.0,1.0,1.0,OECD,29.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,13.6848,Ireland,2.0,0.0,1.0,OECD,42.0,,<ISCED level 3A> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,29.3839,Jordan ,11.0,3.0,17.0,Non-OECD,35.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,1.5165,Canada ,5.0,0.0,0.0,OECD,30.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,,level 3
Female,9.5198,Singapore,10.0,0.0,0.0,Non-OECD,47.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,160.7932,Thailand ,2.0,0.0,0.0,Non-OECD,35.0,Agree,<ISCED level 1> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,3.329,Slovenia ,1.0,1.0,2.0,OECD,37.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
